SUPPLIER-F;RUT-F;CONTRACT;INVOICE-F;DOCUMENT TYPE;RELATION;CLAUSE;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;226068;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;227957;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;229852;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;232027;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;233254;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;235170;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;237976;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;239786;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;240673;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;243677;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;244271;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;246819;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;247846;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;249299;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;251708;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;253086;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;255166;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;257403;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;258834;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;261076;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;263752;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;265559;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;267350;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;270894;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;271450;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;274487;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;274488;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;276272;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;269143;;;;;
MANAGER SOFTWARE S.A.;79936340;ADM-MANA-2022-001;276273;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;20821;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;20822;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;20949;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;22058;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;22585;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;23807;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;24280;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;24922;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;24952;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;25180;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;25610;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;26674;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;26877;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;29073;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;29428;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;31116;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;31151;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;32042;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;34022;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;34332;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;34717;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;34900;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;35179;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;35180;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;36841;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;37397;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;37717;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;38404;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;38405;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;38421;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;39654;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;39655;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;41262;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;41380;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;42419;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;43316;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;44203;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;44542;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;45012;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;45013;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;47397;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;47398;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;47707;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;49412;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;50223;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;50670;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;50673;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;51232;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;51558;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;51870;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;51871;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;53592;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;53593;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;55805;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;55806;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;58861;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;58862;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;59289;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;59290;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;59291;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;61179;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;62673;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;62674;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;62675;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;62907;;;;;
PRICEWATERHOUSECOOPERS CONSULTORES AUDITORES SPA;81513400;FIN-PWCC-2024-002;63763;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;8512;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;8592;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;8632;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;8710;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;8741;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;8825;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;8853;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;8854;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;8922;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;9015;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;9058;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;9092;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;9096;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;9206;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;9252;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;9269;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;9393;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;9491;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;9507;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;9578;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;9270;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;9423;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;9567;;;;;
GRAFTON SUPPORT SERVICES S A;96816540;RRH-GRAF-2024-001;9600;;;;;
TEMPLEA CONSULTORES SPA;77153458;ADM-TEMP-2023-001;100;;;;;
TEMPLEA CONSULTORES SPA;77153458;ADM-TEMP-2023-001;101;;;;;
TEMPLEA CONSULTORES SPA;77153458;ADM-TEMP-2023-001;104;;;;;
TEMPLEA CONSULTORES SPA;77153458;ADM-TEMP-2023-001;106;;;;;
TEMPLEA CONSULTORES SPA;77153458;ADM-TEMP-2023-001;108;;;;;
TEMPLEA CONSULTORES SPA;77153458;ADM-TEMP-2023-001;111;;;;;
TEMPLEA CONSULTORES SPA;77153458;ADM-TEMP-2023-001;113;;;;;
TEMPLEA CONSULTORES SPA;77153458;ADM-TEMP-2023-001;116;;;;;
TEMPLEA CONSULTORES SPA;77153458;ADM-TEMP-2023-001;118;;;;;
TEMPLEA CONSULTORES SPA;77153458;ADM-TEMP-2023-001;119;;;;;
TEMPLEA CONSULTORES SPA;77153458;ADM-TEMP-2023-001;121;;;;;
TEMPLEA CONSULTORES SPA;77153458;ADM-TEMP-2023-001;122;;;;;
TEMPLEA CONSULTORES SPA;77153458;ADM-TEMP-2023-001;123;;;;;
TEMPLEA CONSULTORES SPA;77153458;ADM-TEMP-2023-001;124;;;;;
TEMPLEA CONSULTORES SPA;77153458;ADM-TEMP-2023-001;136;;;;;
TEMPLEA CONSULTORES SPA;77153458;ADM-TEMP-2023-001;129;;;;;
ALBAGLI ZALIASNIK S.A;78141380;LEG-ALBA-2024-001;5804;;;;;
SERVICIOS JURIDICOS  BUDASIS LIMITADA;76607630;LEG-BUDA-2024-001;8698;;;;;
SERVICIOS JURIDICOS  BUDASIS LIMITADA;76607630;LEG-BUDA-2024-001;8777;;;;;
SERVICIOS JURIDICOS  BUDASIS LIMITADA;76607630;LEG-BUDA-2024-001;8448;;;;;
SERVICIOS JURIDICOS  BUDASIS LIMITADA;76607630;LEG-BUDA-2024-001;8450;;;;;
SERVICIOS JURIDICOS  BUDASIS LIMITADA;76607630;LEG-BUDA-2024-001;8588;;;;;
SERVICIOS JURIDICOS  BUDASIS LIMITADA;76607630;LEG-BUDA-2024-001;8644;;;;;
LARRAIN Y COMPANIA ABOGADOS LIMITADA;78524860;LEG-LARR-2024-001;31512;;;;;
LARRAIN Y COMPANIA ABOGADOS LIMITADA;78524860;LEG-LARR-2024-001;31710;;;;;
GONZALEZ  DOMEYKO LIMITADA;76286375;LEG-DOME-2024-001;1504;;;;;
GONZALEZ  DOMEYKO LIMITADA;76286375;LEG-DOME-2024-001;1719;;;;;
GONZALEZ  DOMEYKO LIMITADA;76286375;LEG-DOME-2024-001;1743;;;;;
GONZALEZ  DOMEYKO LIMITADA;76286375;LEG-DOME-2024-001;1761;;;;;
GONZALEZ  DOMEYKO LIMITADA;76286375;LEG-DOME-2024-001;1768;;;;;
GONZALEZ  DOMEYKO LIMITADA;76286375;LEG-DOME-2024-001;1786;;;;;
GARRIGUES CHILE LTDA;77834700;CON-GARR-2024-001;16021;;;;;
GARRIGUES CHILE LTDA;77834700;CON-GARR-2024-001;16493;;;;;
GARRIGUES CHILE LTDA;77834700;CON-GARR-2024-001;16842;;;;;
GARRIGUES CHILE LTDA;77834700;CON-GARR-2024-001;17049;;;;;
LARRAIN Y COMPANIA ABOGADOS LIMITADA;78524860;No Contract;24867;;;;;
SERVICIOS JURIDICOS  BUDASIS LIMITADA;76607630;PO6624;8778;;;;;
SERVICIOS JURIDICOS  BUDASIS LIMITADA;76607630;LEG-BUDA-2024-001;8563;;;;;
SERVICIOS JURIDICOS  BUDASIS LIMITADA;76607630;LEG-BUDA-2024-001;8817;;;;;
SERVICIOS JURIDICOS  BUDASIS LIMITADA;76607630;LEG-BUDA-2024-001;8876;;;;;
SERVICIOS JURIDICOS  BUDASIS LIMITADA;76607630;LEG-BUDA-2024-001;8895;;;;;
SERVICIOS JURIDICOS  BUDASIS LIMITADA;76607630;LEG-BUDA-2024-001;8933;;;;;
SERVICIOS JURIDICOS  BUDASIS LIMITADA;76607630;LEG-BUDA-2024-001;8934;;;;;
SERVICIOS JURIDICOS  BUDASIS LIMITADA;76607630;LEG-BUDA-2024-001;8939;;;;;
SERVICIOS JURIDICOS  BUDASIS LIMITADA;76607630;LEG-BUDA-2024-001;8940;;;;;
SERVICIOS JURIDICOS  BUDASIS LIMITADA;76607630;LEG-BUDA-2024-001;8995;;;;;
SERVICIOS JURIDICOS  BUDASIS LIMITADA;76607630;LEG-BUDA-2024-001;9012;;;;;
GONZALEZ  DOMEYKO LIMITADA;76286375;LEG-DOME-2024-001;1802;;;;;
GONZALEZ  DOMEYKO LIMITADA;76286375;LEG-DOME-2024-001;1812;;;;;
GONZALEZ  DOMEYKO LIMITADA;76286375;LEG-DOME-2024-001;1821;;;;;
GONZALEZ  DOMEYKO LIMITADA;76286375;LEG-DOME-2024-001;1841;;;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;113;;CON;Initial Payment Clause 16.2;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;114;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;115;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;117;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;119;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;120;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;121;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;122;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;123;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;126;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;127;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;129;;CON;Operation Services + Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;130;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;131;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;134;;CON;Initial Payment Clause 16.2;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;134;;CON;Operation Services + Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;135;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;137;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;139;;CON;Operation Services + Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;139;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;140;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;141;;CON;Operation Services + Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;142;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;143;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;144;;CON;Operation Services + Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;144;;CON;Operation Services + Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;145;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;145;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;146;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;147;;CON;Operation Services;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;148;;CON;Management Support Service;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;149;;CON;Operation Services + Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;149;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;150;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;150;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;151;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;154;;CON;Operation Services;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;155;;CON;Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;156;;CON;Operation Services + Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;156;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;157;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;158;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;159;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;160;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;162;;CON;Operation Services + Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;163;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;163;;CON;Operation Services;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;164;;CON;Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;165;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;166;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;167;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;167;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;168;;CON;Operation Services + Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;168;;CON;Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;170;;CON;Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;171;;CON;Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;173;;CON;Operation Services + Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;173;;CON;Operation Services;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;174;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;174;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;175;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;176;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;177;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;178;;CON;Operation Services;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;179;;CON;Operation Services + Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;179;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;180;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;180;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;181;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;182;;CON;Operation Services + Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;182;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;183;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;183;;CON;Operation Services;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;184;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;184;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;185;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;186;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;187;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;188;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;189;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;190;;CON;Operation Services + Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;190;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;191;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;191;;CON;Operation Services;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;192;;CON;Operation Services + Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;193;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;193;;CON;Operation Services;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;197;;CON;Operation Services + Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;198;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;199;;CON;Operation Services + Management Support;;
